6794, -0.0121063, 2.4303343, 103, 4.2500000, 0.7768949
6861, -0.0110853, 2.5719072, 109, 4.2500000, 0.7768949
6929, -0.0074388, 2.6898846, 114, 4.2500000, 0.7768949
6996, -0.0062719, 2.7606711, 117, 4.2500000, 0.7768949
7064, -0.0036465, 2.8314573, 120, 4.2500000, 0.7768949
7133, -0.0001459, 2.8314573, 120, 4.2500000, 1.2266761
7198, 0.0020420, 2.8314573, 120, 4.2500000, 1.2266761
7264, 0.0053968, 2.8314573, 120, 4.2500000, 1.2266761
7331, 0.0067095, 2.7606711, 117, 4.2500000, 1.2266761
7399, 0.0106477, 2.6662890, 113, 4.2500000, 1.2266761
7467, 0.0105018, 2.5247163, 107, 4.2500000, 1.2266761
7534, 0.0116687, 2.3831436, 101, 4.2500000, 1.2266761
7602, 0.0134190, 2.2415704, 95, 4.2500000, 1.2266761
7669, 0.0113770, 2.0764021, 88, 4.2500000, 1.2266761
7737, 0.0102101, 1.9348293, 82, 4.2500000, 1.2266761
7803, 0.0083139, 1.7932563, 76, 4.2500000, 1.2266761
7871, 0.0072929, 1.6752790, 71, 4.2500000, 1.2266761
7939, 0.0046675, 1.5808972, 67, 4.2500000, 1.2266761
8006, 0.0004376, 1.5808972, 67, 4.2500000, 0.6848943
8072, -0.0018962, 1.5808972, 67, 4.2500000, 0.6848943
8138, -0.0046675, 1.5808972, 67, 4.2500000, 0.6848943
8204, -0.0068554, 1.5808972, 67, 4.2500000, 0.6848943
8271, -0.0106477, 1.6516837, 70, 4.2500000, 0.6848943
8338, -0.0119604, 1.7696611, 75, 4.2500000, 0.6848943
8406, -0.0148776, 1.8876385, 80, 4.2500000, 0.6848943
8473, -0.0158986, 2.0528068, 87, 4.2500000, 0.6848943
8540, -0.0175030, 2.2179751, 94, 4.2500000, 0.6848943
8607, -0.0182323, 2.4067389, 102, 4.2500000, 0.6848943
8675, -0.0176489, 2.6190981, 111, 4.2500000, 0.6848943
8742, -0.0161903, 2.8078622, 119, 4.2500000, 0.6848943
8810, -0.0128356, 2.9966259, 127, 4.2500000, 0.6848943
8878, -0.0096267, 3.1381990, 133, 4.2500000, 0.6848943
8945, -0.0067095, 3.2325809, 137, 4.2500000, 0.6848943
9013, -0.0005834, 3.3033673, 140, 4.2500000, 0.6848943
9081, 0.0039382, 3.3033673, 140, 4.2500000, 1.4311223
9147, 0.0091891, 3.3033673, 140, 4.2500000, 1.4311223
9214, 0.0137107, 3.1853895, 135, 4.2500000, 1.4311223
9282, 0.0182323, 3.0202214, 128, 4.2500000, 1.4311223
9350, 0.0201285, 2.7842664, 118, 4.2500000, 1.4311223
9417, 0.0224622, 2.5247163, 107, 4.2500000, 1.4311223
9485, 0.0234832, 2.2415704, 95, 4.2500000, 1.4311223
9551, 0.0226081, 1.9584246, 83, 4.2500000, 1.4311223
9619, 0.0207119, 1.6752790, 71, 4.2500000, 1.4311223
9687, 0.0192533, 1.4157286, 60, 4.2500000, 1.4311223
9753, 0.0164820, 1.1797739, 50, 4.2500000, 1.4311223
9821, 0.0125438, 0.9674147, 41, 4.2500000, 1.4311223
9888, 0.0086057, 0.8022464, 34, 4.2500000, 1.4311223
9955, 0.0032089, 0.6842689, 29, 4.2500000, 1.4311223
10023, -0.0002917, 0.6842689, 29, 4.2500000, 0.2964468
10089, -0.0081681, 0.6842689, 29, 4.2500000, 0.2964468
10157, -0.0126897, 0.7786509, 33, 4.2500000, 0.2964468
10223, -0.0193992, 0.9202238, 39, 4.2500000, 0.2964468
10291, -0.0205661, 1.1325831, 48, 4.2500000, 0.2964468
10358, -0.0191075, 1.3685379, 58, 4.2500000, 0.2964468
10425, -0.0177947, 1.5808972, 67, 4.2500000, 0.2964468
10492, -0.0163362, 1.7696611, 75, 4.2500000, 0.2964468
10560, -0.0153152, 1.9584246, 83, 4.2500000, 0.2964468
10627, -0.0148776, 2.1235930, 90, 4.2500000, 0.2964468
10694, -0.0147317, 2.2887613, 97, 4.2500000, 0.2964468
10762, -0.0126897, 2.4539299, 104, 4.2500000, 0.2964468
10829, -0.0102101, 2.5955028, 110, 4.2500000, 0.2964468
10897, -0.0083139, 2.7134799, 115, 4.2500000, 0.2964468
10964, -0.0058343, 2.8078622, 119, 4.2500000, 0.2964468
11032, -0.0042299, 2.8550531, 121, 4.2500000, 0.2964468
11101, -0.0002917, 2.8550531, 121, 4.2500000, 1.2368986
11166, 0.0033547, 2.8550531, 121, 4.2500000, 1.2368986
11232, 0.0062719, 2.8550531, 121, 4.2500000, 1.2368986
11299, 0.0081681, 2.7606711, 117, 4.2500000, 1.2368986
11367, 0.0105018, 2.6426937, 112, 4.2500000, 1.2368986
11436, 0.0115228, 2.5011208, 106, 4.2500000, 1.2368986
11503, 0.0128356, 2.3595478, 100, 4.2500000, 1.2368986
11570, 0.0116687, 2.1943795, 93, 4.2500000, 1.2368986
11637, 0.0088974, 2.0528068, 87, 4.2500000, 1.2368986
11705, 0.0102101, 1.9348293, 82, 4.2500000, 1.2368986
11771, 0.0090432, 1.7932563, 76, 4.2500000, 1.2368986
11839, 0.0042299, 1.6752790, 71, 4.2500000, 1.2368986
11908, 0.0042299, 1.6752790, 71, 4.2500000, 0.7257834
11973, 0.0001459, 1.6752790, 71, 4.2500000, 0.7257834
12039, -0.0013127, 1.6752790, 71, 4.2500000, 0.7257834
12104, -0.0048133, 1.6752790, 71, 4.2500000, 0.7257834
12171, -0.0081681, 1.6752790, 71, 4.2500000, 0.7257834
12237, -0.0107935, 1.7696611, 75, 4.2500000, 0.7257834
12305, -0.0123980, 1.8876385, 80, 4.2500000, 0.7257834
12372, -0.0158986, 2.0292112, 86, 4.2500000, 0.7257834
12440, -0.0150234, 2.1943795, 93, 4.2500000, 0.7257834
12508, -0.0164820, 2.3595478, 100, 4.2500000, 0.7257834
12575, -0.0163362, 2.5483119, 108, 4.2500000, 0.7257834
12643, -0.0147317, 2.7370758, 116, 4.2500000, 0.7257834
12710, -0.0123980, 2.9022438, 123, 4.2500000, 0.7257834
12778, -0.0091891, 3.0438170, 129, 4.2500000, 0.7257834
12846, -0.0046675, 3.1381990, 133, 4.2500000, 0.7257834
12913, -0.0002917, 3.1381990, 133, 4.2500000, 1.3595663
12980, 0.0035006, 3.1381990, 133, 4.2500000, 1.3595663
13045, 0.0077305, 3.1381990, 133, 4.2500000, 1.3595663
13113, 0.0129814, 3.0438170, 129, 4.2500000, 1.3595663
13180, 0.0154610, 2.8786485, 122, 4.2500000, 1.3595663
13248, 0.0185240, 2.6898846, 114, 4.2500000, 1.3595663
13316, 0.0195450, 2.4539299, 104, 4.2500000, 1.3595663
13383, 0.0202743, 2.2179751, 94, 4.2500000, 1.3595663
13451, 0.0199826, 1.9584246, 83, 4.2500000, 1.3595663
13517, 0.0192533, 1.7224701, 73, 4.2500000, 1.3595663
13585, 0.0161903, 1.4865152, 63, 4.2500000, 1.3595663
13652, 0.0138566, 1.2741559, 54, 4.2500000, 1.3595663
13719, 0.0105018, 1.1089875, 47, 4.2500000, 1.3595663
13787, 0.0070012, 0.9674147, 41, 4.2500000, 1.3595663
13854, 0.0020420, 0.8730328, 37, 4.2500000, 1.3595663
13922, -0.0029172, 0.8730328, 37, 4.2500000, 0.3782252
13988, -0.0080222, 0.8730328, 37, 4.2500000, 0.3782252
14055, -0.0137107, 0.9674147, 41, 4.2500000, 0.3782252
14123, -0.0201285, 1.1089875, 47, 4.2500000, 0.3782252
14190, -0.0195450, 1.3449423, 57, 4.2500000, 0.3782252
14258, -0.0191075, 1.5573017, 66, 4.2500000, 0.3782252
14324, -0.0166279, 1.7696611, 75, 4.2500000, 0.3782252
14392, -0.0156069, 1.9584246, 83, 4.2500000, 0.3782252
14459, -0.0144400, 2.1235930, 90, 4.2500000, 0.3782252
14527, -0.0107935, 2.2887613, 97, 4.2500000, 0.3782252
14595, -0.0105018, 2.4067389, 102, 4.2500000, 0.3782252
14662, -0.0078764, 2.5247163, 107, 4.2500000, 0.3782252
14730, -0.0055426, 2.5955028, 110, 4.2500000, 0.3782252
14797, -0.0027713, 2.6426937, 112, 4.2500000, 0.3782252
14865, -0.0013127, 2.6426937, 112, 4.2500000, 1.1448978
14931, 0.0017503, 2.6426937, 112, 4.2500000, 1.1448978
14997, 0.0035006, 2.6426937, 112, 4.2500000, 1.1448978
15064, 0.0051051, 2.6426937, 112, 4.2500000, 1.1448978
15131, 0.0067095, 2.5719072, 109, 4.2500000, 1.1448978
15199, 0.0072929, 2.4775254, 105, 4.2500000, 1.1448978
15266, 0.0083139, 2.3831436, 101, 4.2500000, 1.1448978
15334, 0.0080222, 2.2651662, 96, 4.2500000, 1.1448978
15400, 0.0078764, 2.1471886, 91, 4.2500000, 1.1448978
15468, 0.0065636, 2.0528068, 87, 4.2500000, 1.1448978
15536, 0.0046675, 1.9584246, 83, 4.2500000, 1.1448978
15603, 0.0035006, 1.9584246, 83, 4.2500000, 0.8484510
15670, 0.0030630, 1.9584246, 83, 4.2500000, 0.8484510
15735, -0.0001459, 1.9584246, 83, 4.2500000, 0.8484510
15801, -0.0011669, 1.9584246, 83, 4.2500000, 0.8484510
15867, -0.0027713, 1.9584246, 83, 4.2500000, 0.8484510
15933, -0.0043758, 1.9584246, 83, 4.2500000, 0.8484510
15998, -0.0067095, 1.9584246, 83, 4.2500000, 0.8484510
16066, -0.0062719, 2.0292112, 86, 4.2500000, 0.8484510
16134, -0.0080222, 2.0999977, 89, 4.2500000, 0.8484510
16200, -0.0083139, 2.1943795, 93, 4.2500000, 0.8484510
16268, -0.0081681, 2.2887613, 97, 4.2500000, 0.8484510
16335, -0.0078764, 2.3831436, 101, 4.2500000, 0.8484510
16403, -0.0062719, 2.4539299, 104, 4.2500000, 0.8484510
16471, -0.0056885, 2.5247163, 107, 4.2500000, 0.8484510
16538, -0.0021879, 2.5719072, 109, 4.2500000, 0.8484510
16607, -0.0033547, 2.5719072, 109, 4.2500000, 1.1142308
16672, -0.0016044, 2.5719072, 109, 4.2500000, 1.1142308
16739, 0.0014586, 2.5719072, 109, 4.2500000, 1.1142308
16804, 0.0035006, 2.5719072, 109, 4.2500000, 1.1142308
16870, 0.0039382, 2.5719072, 109, 4.2500000, 1.1142308
16936, 0.0046675, 2.5719072, 109, 4.2500000, 1.1142308
17002, 0.0056885, 2.5719072, 109, 4.2500000, 1.1142308
17070, 0.0062719, 2.5011208, 106, 4.2500000, 1.1142308
17137, 0.0046675, 2.4067389, 102, 4.2500000, 1.1142308
17206, 0.0051051, 2.4067389, 102, 4.2500000, 1.0426748
17272, 0.0046675, 2.3359525, 99, 4.2500000, 1.0426748
17341, 0.0023337, 2.3359525, 99, 4.2500000, 1.0120079
17406, 0.0037923, 2.3359525, 99, 4.2500000, 1.0120079
17472, 0.0027713, 2.3359525, 99, 4.2500000, 1.0120079
17539, 0.0013127, 2.3359525, 99, 4.2500000, 1.0120079
17604, 0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
17670, 0.0011669, 2.3359525, 99, 4.2500000, 1.0120079
17735, -0.0010210, 2.3359525, 99, 4.2500000, 1.0120079
17802, -0.0013127, 2.3359525, 99, 4.2500000, 1.0120079
17867, -0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
17933, -0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
17999, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
18065, 0.0000000, 2.3359525, 99, 4.2500000, 1.0120079
18130, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
18197, -0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
18263, 0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
18328, 0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
18394, 0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
18460, -0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
18526, 0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
18591, -0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
18658, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
18723, -0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
18789, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
18854, -0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
18921, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
18987, -0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
19052, 0.0000000, 2.3359525, 99, 4.2500000, 1.0120079
19119, -0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
19184, 0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
19250, 0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
19316, 0.0013127, 2.3359525, 99, 4.2500000, 1.0120079
19382, 0.0008752, 2.3359525, 99, 4.2500000, 1.0120079
19447, -0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
19513, 0.0000000, 2.3359525, 99, 4.2500000, 1.0120079
19579, -0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
19645, -0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
19710, 0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
19776, 0.0008752, 2.3359525, 99, 4.2500000, 1.0120079
19843, 0.0013127, 2.3359525, 99, 4.2500000, 1.0120079
19908, 0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
19974, -0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
20040, 0.0008752, 2.3359525, 99, 4.2500000, 1.0120079
20106, 0.0000000, 2.3359525, 99, 4.2500000, 1.0120079
20171, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
20237, -0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
20303, -0.0010210, 2.3359525, 99, 4.2500000, 1.0120079
20369, 0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
20434, 0.0000000, 2.3359525, 99, 4.2500000, 1.0120079
20501, -0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
20567, 0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
20632, -0.0007293, 2.3359525, 99, 4.2500000, 1.0120079
20699, -0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
20764, 0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
20830, 0.0000000, 2.3359525, 99, 4.2500000, 1.0120079
20895, 0.0011669, 2.3359525, 99, 4.2500000, 1.0120079
20962, 0.0005834, 2.3359525, 99, 4.2500000, 1.0120079
21027, 0.0013127, 2.3359525, 99, 4.2500000, 1.0120079
21093, 0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
21158, 0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
21225, 0.0008752, 2.3359525, 99, 4.2500000, 1.0120079
21291, 0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
21356, 0.0002917, 2.3359525, 99, 4.2500000, 1.0120079
21423, 0.0001459, 2.3359525, 99, 4.2500000, 1.0120079
21488, 0.0013127, 2.3359525, 99, 4.2500000, 1.0120079
21554, 0.0004376, 2.3359525, 99, 4.2500000, 1.0120079
