5238, 0.0004376, 4.5539278, 193, 4.2500000, 1.9729043
5304, 0.0000000, 4.5539278, 193, 4.2500000, 1.9729043
5369, -0.0002917, 4.5539278, 193, 4.2500000, 1.9729043
5436, -0.0007293, 4.5539278, 193, 4.2500000, 1.9729043
5501, -0.0014586, 4.5539278, 193, 4.2500000, 1.9729043
5567, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
5634, -0.0018962, 4.5539278, 193, 4.2500000, 1.9729043
5699, -0.0018962, 4.5539278, 193, 4.2500000, 1.9729043
5765, -0.0004376, 4.5539278, 193, 4.2500000, 1.9729043
5831, -0.0011669, 4.5539278, 193, 4.2500000, 1.9729043
5897, -0.0014586, 4.5539278, 193, 4.2500000, 1.9729043
5962, -0.0007293, 4.5539278, 193, 4.2500000, 1.9729043
6029, -0.0011669, 4.5539278, 193, 4.2500000, 1.9729043
6094, -0.0007293, 4.5539278, 193, 4.2500000, 1.9729043
6160, -0.0008752, 4.5539278, 193, 4.2500000, 1.9729043
6226, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
6292, -0.0018962, 4.5539278, 193, 4.2500000, 1.9729043
6358, -0.0002917, 4.5539278, 193, 4.2500000, 1.9729043
6424, -0.0008752, 4.5539278, 193, 4.2500000, 1.9729043
6490, -0.0008752, 4.5539278, 193, 4.2500000, 1.9729043
6555, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
6622, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
6687, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
6753, -0.0002917, 4.5539278, 193, 4.2500000, 1.9729043
6819, 0.0001459, 4.5539278, 193, 4.2500000, 1.9729043
6885, -0.0016044, 4.5539278, 193, 4.2500000, 1.9729043
6950, -0.0004376, 4.5539278, 193, 4.2500000, 1.9729043
7017, -0.0014586, 4.5539278, 193, 4.2500000, 1.9729043
7083, -0.0002917, 4.5539278, 193, 4.2500000, 1.9729043
7148, -0.0004376, 4.5539278, 193, 4.2500000, 1.9729043
7214, -0.0010210, 4.5539278, 193, 4.2500000, 1.9729043
7280, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
7346, -0.0017503, 4.5539278, 193, 4.2500000, 1.9729043
7411, -0.0010210, 4.5539278, 193, 4.2500000, 1.9729043
7478, -0.0010210, 4.5539278, 193, 4.2500000, 1.9729043
7543, -0.0005834, 4.5539278, 193, 4.2500000, 1.9729043
7609, -0.0013127, 4.5539278, 193, 4.2500000, 1.9729043
7675, -0.0011669, 4.5539278, 193, 4.2500000, 1.9729043
7741, -0.0011669, 4.5539278, 193, 4.2500000, 1.9729043
